# Time-averaged data for fix frdf
# TimeStep Number-of-rows
# Row c_Rdf[1] c_Rdf[2] c_Rdf[3]
0 200
108 2.6875 3.0787 3.868
109 2.7125 3.40685 4.364
110 2.7375 3.21004 4.84
111 2.7625 3.07273 5.304
112 2.7875 2.96583 5.76
113 2.8125 2.7089 6.184
114 2.8375 2.46051 6.576
115 2.8625 2.8618 7.04
116 2.8875 2.27906 7.416
117 2.9125 2.35926 7.812
118 2.9375 2.01472 8.156
119 2.9625 1.79659 8.468
120 2.9875 1.58546 8.748
121 3.0125 1.44788 9.008
122 3.0375 1.66515 9.312
123 3.0625 1.46564 9.584
124 3.0875 1.4208 9.852
125 3.1125 1.04333 10.052
126 3.1375 1.33481 10.312
127 3.1625 1.0106 10.512
128 3.1875 0.895333 10.692
129 3.2125 0.940215 10.884
130 3.2375 0.771459 11.044
131 3.2625 0.664721 11.184
132 3.2875 0.748171 11.344
133 3.3125 0.718497 11.5
134 3.3375 0.635182 11.64
135 3.3625 0.679409 11.792
136 3.3875 0.704651 11.952
137 3.4125 0.57285 12.084
138 3.4375 0.530333 12.208
139 3.4625 0.472119 12.32
140 3.4875 0.349031 12.404
141 3.5125 0.360465 12.492
142 3.5375 0.274618 12.56
143 3.5625 0.445986 12.672
144 3.5875 0.251309 12.736
145 3.6125 0.278824 12.808
146 3.6375 0.336116 12.896
147 3.6625 0.331543 12.984
148 3.6875 0.252731 13.052
149 3.7125 0.264005 13.124
150 3.7375 0.347314 13.22
151 3.7625 0.314154 13.308
152 3.7875 0.225469 13.372
153 3.8125 0.319876 13.464
154 3.8375 0.425538 13.588
155 3.8625 0.379397 13.7
156 3.8875 0.2809 13.784
157 3.9125 0.264116 13.864
158 3.9375 0.365082 13.976
159 3.9625 0.450612 14.116
160 3.9875 0.521261 14.28
161 4.0125 0.389229 14.404
162 4.0375 0.558034 14.584
163 4.0625 0.306215 14.684
164 4.0875 0.641259 14.896
165 4.1125 0.705202 15.132
166 4.1375 0.673088 15.36
167 4.1625 0.57169 15.556
168 4.1875 0.933789 15.88
169 4.2125 0.922738 16.204
170 4.2375 1.03572 16.572
171 4.2625 1.0236 16.94
172 4.2875 1.04469 17.32
173 4.3125 1.09783 17.724
174 4.3375 1.13894 18.148
175 4.3625 1.30649 18.64
176 4.3875 1.16563 19.084
177 4.4125 1.31858 19.592
178 4.4375 1.3551 20.12
179 4.4625 1.32981 20.644
180 4.4875 1.08415 21.076
181 4.5125 1.29057 21.596
182 4.5375 1.18802 22.08
183 4.5625 1.32071 22.624
184 4.5875 1.35438 23.188
185 4.6125 1.17821 23.684
186 4.6375 1.30653 24.24
187 4.6625 1.10658 24.716
188 4.6875 1.26961 25.268
189 4.7125 1.25617 25.82
190 4.7375 1.33302 26.412
191 4.7625 1.17646 26.94
192 4.7875 1.19949 27.484
193 4.8125 1.26561 28.064
194 4.8375 1.18346 28.612
195 4.8625 1.51331 29.32
196 4.8875 1.33708 29.952
197 4.9125 1.17273 30.512
198 4.9375 1.11942 31.052
199 4.9625 1.43652 31.752
200 4.9875 1.34901 32.416
